Time (s),Actual Temperature (C),Target Temperature (C)
150.50032300001476,243.70000000000002,250.0
150.80643549998058,243.70000000000002,250.0
151.12568579998333,243.9,250.0
151.42709780001314,243.9,250.0
151.76465409999946,243.9,250.0
152.06619169999612,244.10000000000002,250.0
152.39009040000383,244.10000000000002,250.0
152.69160640001064,244.10000000000002,250.0
153.00957890000427,244.4,250.0
153.31457280000905,244.4,250.0
153.63464340002974,244.60000000000002,250.0
153.93978800001787,244.60000000000002,250.0
154.2607016999973,244.60000000000002,250.0
154.5634511000244,244.9,250.0
154.86750450002728,244.9,250.0
155.18401050003013,244.9,250.0
155.48892899998464,245.20000000000002,250.0
155.80868499999633,245.20000000000002,250.0
156.12794989999384,245.20000000000002,250.0
156.4341349999886,245.4,250.0
156.73813329997938,245.4,250.0
157.0730672000209,245.4,250.0
157.37783210002817,245.8,250.0
157.69873479998205,245.8,250.0
157.9982280000113,245.8,250.0
158.31958499999018,246.0,250.0
158.62363879999612,246.0,250.0
158.94561009999597,246.3,250.0
159.24952960002702,246.3,250.0
159.566203400027,246.3,250.0
159.87036100000842,246.5,250.0
160.19155540002976,246.5,250.0
160.4955468000262,246.5,250.0
160.81233919999795,246.8,250.0
161.11630749999313,246.8,250.0
161.43765720003285,246.8,250.0
161.74225820001448,247.0,250.0
162.06144160003169,247.0,250.0
162.38078370003495,247.0,250.0
162.70173830003478,247.20000000000002,250.0
163.00269769999431,247.20000000000002,250.0
163.3240730999969,247.4,250.0
163.628149199998,247.4,250.0
163.9493970000185,247.4,250.0
164.25349239999196,247.60000000000002,250.0
164.57018169999355,247.60000000000002,250.0
164.87418610003078,247.60000000000002,250.0
165.19553299999097,247.8,250.0
165.50007360003656,247.8,250.0
165.8198626000085,247.8,250.0
166.12343069998315,248.0,250.0
166.4447265000199,248.0,250.0
166.74876230000518,248.0,250.0
167.06556170003023,248.20000000000002,250.0
167.3695397999836,248.20000000000002,250.0
167.70501800003694,248.20000000000002,250.0
168.01099620002788,248.5,250.0
168.31203239999013,248.5,250.0
168.63135610002792,248.70000000000002,250.0
168.9373864000081,248.70000000000002,250.0
